hotel,branch,year,quarter,title,value_or_%
Hotel Sogo,S15,2022,Q4,ALOS,6
Hotel Sogo,S15,2022,Q4,Occupancy,0.57
Hotel Sogo,S15,2022,Q4,NOD,92
Hotel Sogo,S15,2022,Q4,Actual Hours,182658
Hotel Sogo,S15,2022,Q4,Paid Hours,207840
Hotel Sogo,S15,2022,Q4,Room,20597696
Hotel Sogo,S15,2022,Q4,F&B - Rooms,2918822
Hotel Sogo,S15,2022,Q4,F&B - Function,-
Hotel Sogo,S15,2022,Q4,F&B - Outlet,-
Hotel Sogo,S15,2022,Q4,Total Sales,23516518
Hotel Sogo,S15,2022,Q4,Average DRS,686590
Hotel Sogo,S15,2022,Q4,Average DFS,97294
Hotel Sogo,S15,2022,Q4,ADS,255614
Hotel Sogo,S15,2022,Q4,Quarterly Weighted,26
Hotel Sogo,S16,2022,Q1,ANOR,233
Hotel Sogo,S16,2022,Q1,TNOG,28514
Hotel Sogo,S16,2022,Q1,ANOG,317
Hotel Sogo,S16,2022,Q1,TOR,1
Hotel Sogo,S16,2022,Q1,TFBOG,10685
Hotel Sogo,S16,2022,Q1,AFBOG,119
Hotel Sogo,S16,2022,Q1,%FBOG,0.37
Hotel Sogo,S16,2022,Q1,ARPS/G,1184
Hotel Sogo,S16,2022,Q1,AFBPS/FBOG,513
Hotel Sogo,S16,2022,Q1,AFPS/G,192
Hotel Sogo,S16,2022,Q1,SPR,1871
Hotel Sogo,S16,2022,Q1,APS/G,1376
Hotel Sogo,S16,2022,Q1,HPR,11
Hotel Sogo,S16,2022,Q1,ALOS,8
Hotel Sogo,S16,2022,Q1,Occupancy,0.47
Hotel Sogo,S16,2022,Q1,NOD,90
Hotel Sogo,S16,2022,Q1,Actual Hours,238533
Hotel Sogo,S16,2022,Q1,Paid Hours,273963
Hotel Sogo,S16,2022,Q1,Room,33755634
Hotel Sogo,S16,2022,Q1,F&B - Rooms,5485419
Hotel Sogo,S16,2022,Q1,F&B - Function,-
Hotel Sogo,S16,2022,Q1,F&B - Outlet,-
Hotel Sogo,S16,2022,Q1,Total Sales,39241053
Hotel Sogo,S16,2022,Q1,Average DRS,1088891
Hotel Sogo,S16,2022,Q1,Average DFS,176949
Hotel Sogo,S16,2022,Q1,ADS,436012
Hotel Sogo,S16,2022,Q1,Quarterly Weighted,28
Hotel Sogo,S16,2022,Q2,ANOR,233
Hotel Sogo,S16,2022,Q2,TNOG,34697
Hotel Sogo,S16,2022,Q2,ANOG,381
Hotel Sogo,S16,2022,Q2,TOR,2
Hotel Sogo,S16,2022,Q2,TFBOG,12906
Hotel Sogo,S16,2022,Q2,AFBOG,142
Hotel Sogo,S16,2022,Q2,%FBOG,0.37
Hotel Sogo,S16,2022,Q2,ARPS/G,1172
Hotel Sogo,S16,2022,Q2,AFBPS/FBOG,503
Hotel Sogo,S16,2022,Q2,AFPS/G,187
Hotel Sogo,S16,2022,Q2,SPR,2223
Hotel Sogo,S16,2022,Q2,APS/G,1359
Hotel Sogo,S16,2022,Q2,HPR,13
Hotel Sogo,S16,2022,Q2,ALOS,8
Hotel Sogo,S16,2022,Q2,Occupancy,0.55
Hotel Sogo,S16,2022,Q2,NOD,91
Hotel Sogo,S16,2022,Q2,Actual Hours,277354
Hotel Sogo,S16,2022,Q2,Paid Hours,315720
Hotel Sogo,S16,2022,Q2,Room,40656925
Hotel Sogo,S16,2022,Q2,F&B - Rooms,6486617
Hotel Sogo,S16,2022,Q2,F&B - Function,-
Hotel Sogo,S16,2022,Q2,F&B - Outlet,-
Hotel Sogo,S16,2022,Q2,Total Sales,47143542
Hotel Sogo,S16,2022,Q2,Average DRS,1452033
Hotel Sogo,S16,2022,Q2,Average DFS,231665
Hotel Sogo,S16,2022,Q2,ADS,518061
Hotel Sogo,S16,2022,Q2,Quarterly Weighted,24
Hotel Sogo,S16,2022,Q3,ANOR,230
Hotel Sogo,S16,2022,Q3,TNOG,33833
Hotel Sogo,S16,2022,Q3,ANOG,368
Hotel Sogo,S16,2022,Q3,TOR,2
Hotel Sogo,S16,2022,Q3,TFBOG,12576
Hotel Sogo,S16,2022,Q3,AFBOG,137
Hotel Sogo,S16,2022,Q3,%FBOG,0.37
Hotel Sogo,S16,2022,Q3,ARPS/G,1164
Hotel Sogo,S16,2022,Q3,AFBPS/FBOG,502
Hotel Sogo,S16,2022,Q3,AFPS/G,187
Hotel Sogo,S16,2022,Q3,SPR,2162
Hotel Sogo,S16,2022,Q3,APS/G,1350
Hotel Sogo,S16,2022,Q3,HPR,13
Hotel Sogo,S16,2022,Q3,ALOS,8
Hotel Sogo,S16,2022,Q3,Occupancy,0.56
Hotel Sogo,S16,2022,Q3,NOD,92
Hotel Sogo,S16,2022,Q3,Actual Hours,283788
Hotel Sogo,S16,2022,Q3,Paid Hours,321557
Hotel Sogo,S16,2022,Q3,Room,39368141
Hotel Sogo,S16,2022,Q3,F&B - Rooms,6318772
Hotel Sogo,S16,2022,Q3,F&B - Function,-
Hotel Sogo,S16,2022,Q3,F&B - Outlet,-
Hotel Sogo,S16,2022,Q3,Total Sales,45686913
Hotel Sogo,S16,2022,Q3,Average DRS,1269940
Hotel Sogo,S16,2022,Q3,Average DFS,203831
Hotel Sogo,S16,2022,Q3,ADS,496597
Hotel Sogo,S16,2022,Q3,Quarterly Weighted,25
Hotel Sogo,S16,2022,Q4,ANOR,233
Hotel Sogo,S16,2022,Q4,TNOG,37572
Hotel Sogo,S16,2022,Q4,ANOG,408
Hotel Sogo,S16,2022,Q4,TOR,2
Hotel Sogo,S16,2022,Q4,TFBOG,13534
Hotel Sogo,S16,2022,Q4,AFBOG,147
Hotel Sogo,S16,2022,Q4,%FBOG,0.36
Hotel Sogo,S16,2022,Q4,ARPS/G,1172
Hotel Sogo,S16,2022,Q4,AFBPS/FBOG,510
Hotel Sogo,S16,2022,Q4,AFPS/G,184
Hotel Sogo,S16,2022,Q4,SPR,2377
Hotel Sogo,S16,2022,Q4,APS/G,1356
Hotel Sogo,S16,2022,Q4,HPR,15
Hotel Sogo,S16,2022,Q4,ALOS,8
Hotel Sogo,S16,2022,Q4,Occupancy,0.61
Hotel Sogo,S16,2022,Q4,NOD,92
Hotel Sogo,S16,2022,Q4,Actual Hours,315545
Hotel Sogo,S16,2022,Q4,Paid Hours,357496
Hotel Sogo,S16,2022,Q4,Room,44052445
Hotel Sogo,S16,2022,Q4,F&B - Rooms,6904696
Hotel Sogo,S16,2022,Q4,F&B - Function,-
Hotel Sogo,S16,2022,Q4,F&B - Outlet,-
Hotel Sogo,S16,2022,Q4,Total Sales,50957141
Hotel Sogo,S16,2022,Q4,Average DRS,1468415
Hotel Sogo,S16,2022,Q4,Average DFS,230157
Hotel Sogo,S16,2022,Q4,ADS,553882
Hotel Sogo,S16,2022,Q4,Quarterly Weighted,23
Hotel Sogo,S17,2022,Q1,ANOR,96
Hotel Sogo,S17,2022,Q1,TNOG,13409
Hotel Sogo,S17,2022,Q1,ANOG,149
Hotel Sogo,S17,2022,Q1,TOR,2
Hotel Sogo,S17,2022,Q1,TFBOG,4362
Hotel Sogo,S17,2022,Q1,AFBOG,48
Hotel Sogo,S17,2022,Q1,%FBOG,0.33
Hotel Sogo,S17,2022,Q1,ARPS/G,704
Hotel Sogo,S17,2022,Q1,AFBPS/FBOG,317
Hotel Sogo,S17,2022,Q1,AFPS/G,103
Hotel Sogo,S17,2022,Q1,SPR,1252
Hotel Sogo,S17,2022,Q1,APS/G,807
Hotel Sogo,S17,2022,Q1,HPR,11
Hotel Sogo,S17,2022,Q1,ALOS,7
Hotel Sogo,S17,2022,Q1,Occupancy,0.45
Hotel Sogo,S17,2022,Q1,NOD,90
Hotel Sogo,S17,2022,Q1,Actual Hours,94254
Hotel Sogo,S17,2022,Q1,Paid Hours,108914
Hotel Sogo,S17,2022,Q1,Room,9437259
Hotel Sogo,S17,2022,Q1,F&B - Rooms,1381873
Hotel Sogo,S17,2022,Q1,F&B - Function,-
Hotel Sogo,S17,2022,Q1,F&B - Outlet,-
Hotel Sogo,S17,2022,Q1,Total Sales,10819132
Hotel Sogo,S17,2022,Q1,Average DRS,304428
Hotel Sogo,S17,2022,Q1,Average DFS,44577
Hotel Sogo,S17,2022,Q1,ADS,120213
Hotel Sogo,S17,2022,Q1,Quarterly Weighted,60
Hotel Sogo,S17,2022,Q2,ANOR,96
Hotel Sogo,S17,2022,Q2,TNOG,16220
Hotel Sogo,S17,2022,Q2,ANOG,178
Hotel Sogo,S17,2022,Q2,TOR,2
Hotel Sogo,S17,2022,Q2,TFBOG,5073
Hotel Sogo,S17,2022,Q2,AFBOG,56
Hotel Sogo,S17,2022,Q2,%FBOG,0.31
Hotel Sogo,S17,2022,Q2,ARPS/G,667
Hotel Sogo,S17,2022,Q2,AFBPS/FBOG,277
Hotel Sogo,S17,2022,Q2,AFPS/G,87
Hotel Sogo,S17,2022,Q2,SPR,1400
Hotel Sogo,S17,2022,Q2,APS/G,754
Hotel Sogo,S17,2022,Q2,HPR,12
Hotel Sogo,S17,2022,Q2,ALOS,6
Hotel Sogo,S17,2022,Q2,Occupancy,0.48
Hotel Sogo,S17,2022,Q2,NOD,91
Hotel Sogo,S17,2022,Q2,Actual Hours,100911
Hotel Sogo,S17,2022,Q2,Paid Hours,116719
Hotel Sogo,S17,2022,Q2,Room,10822152
Hotel Sogo,S17,2022,Q2,F&B - Rooms,1406094
Hotel Sogo,S17,2022,Q2,F&B - Function,-
Hotel Sogo,S17,2022,Q2,F&B - Outlet,-
Hotel Sogo,S17,2022,Q2,Total Sales,12228246
Hotel Sogo,S17,2022,Q2,Average DRS,386505
Hotel Sogo,S17,2022,Q2,Average DFS,50218
Hotel Sogo,S17,2022,Q2,ADS,134376
Hotel Sogo,S17,2022,Q2,Quarterly Weighted,51
Hotel Sogo,S17,2022,Q3,ANOR,96
Hotel Sogo,S17,2022,Q3,TNOG,16752
Hotel Sogo,S17,2022,Q3,ANOG,182
Hotel Sogo,S17,2022,Q3,TOR,2
Hotel Sogo,S17,2022,Q3,TFBOG,5290
Hotel Sogo,S17,2022,Q3,AFBOG,58
Hotel Sogo,S17,2022,Q3,%FBOG,0.32
Hotel Sogo,S17,2022,Q3,ARPS/G,670
Hotel Sogo,S17,2022,Q3,AFBPS/FBOG,324
Hotel Sogo,S17,2022,Q3,AFPS/G,102
Hotel Sogo,S17,2022,Q3,SPR,1464
Hotel Sogo,S17,2022,Q3,APS/G,772
Hotel Sogo,S17,2022,Q3,HPR,12
Hotel Sogo,S17,2022,Q3,ALOS,6
Hotel Sogo,S17,2022,Q3,Occupancy,0.5
Hotel Sogo,S17,2022,Q3,NOD,92
Hotel Sogo,S17,2022,Q3,Actual Hours,106214
Hotel Sogo,S17,2022,Q3,Paid Hours,122737
Hotel Sogo,S17,2022,Q3,Room,11218784
Hotel Sogo,S17,2022,Q3,F&B - Rooms,1712640
Hotel Sogo,S17,2022,Q3,F&B - Function,-
Hotel Sogo,S17,2022,Q3,F&B - Outlet,-
Hotel Sogo,S17,2022,Q3,Total Sales,12931424
Hotel Sogo,S17,2022,Q3,Average DRS,361896
Hotel Sogo,S17,2022,Q3,Average DFS,55246
Hotel Sogo,S17,2022,Q3,ADS,140559
Hotel Sogo,S17,2022,Q3,Quarterly Weighted,51
Hotel Sogo,S17,2022,Q4,ANOR,96
Hotel Sogo,S17,2022,Q4,TNOG,18086
Hotel Sogo,S17,2022,Q4,ANOG,197
Hotel Sogo,S17,2022,Q4,TOR,2
Hotel Sogo,S17,2022,Q4,TFBOG,5416
Hotel Sogo,S17,2022,Q4,AFBOG,59
Hotel Sogo,S17,2022,Q4,%FBOG,0.3
Hotel Sogo,S17,2022,Q4,ARPS/G,665
Hotel Sogo,S17,2022,Q4,AFBPS/FBOG,342
Hotel Sogo,S17,2022,Q4,AFPS/G,102
Hotel Sogo,S17,2022,Q4,SPR,1572
Hotel Sogo,S17,2022,Q4,APS/G,768
Hotel Sogo,S17,2022,Q4,HPR,12
Hotel Sogo,S17,2022,Q4,ALOS,6
Hotel Sogo,S17,2022,Q4,Occupancy,0.52
Hotel Sogo,S17,2022,Q4,NOD,92
Hotel Sogo,S17,2022,Q4,Actual Hours,109957
Hotel Sogo,S17,2022,Q4,Paid Hours,127884
Hotel Sogo,S17,2022,Q4,Room,12032043
Hotel Sogo,S17,2022,Q4,F&B - Rooms,1850959
Hotel Sogo,S17,2022,Q4,F&B - Function,-
Hotel Sogo,S17,2022,Q4,F&B - Outlet,-
Hotel Sogo,S17,2022,Q4,Total Sales,13883002
Hotel Sogo,S17,2022,Q4,Average DRS,401068
Hotel Sogo,S17,2022,Q4,Average DFS,61699
Hotel Sogo,S17,2022,Q4,ADS,150902
Hotel Sogo,S17,2022,Q4,Quarterly Weighted,47
Hotel Sogo,S18,2022,Q1,ANOR,168
Hotel Sogo,S18,2022,Q1,TNOG,20959
Hotel Sogo,S18,2022,Q1,ANOG,233
Hotel Sogo,S18,2022,Q1,TOR,1
Hotel Sogo,S18,2022,Q1,TFBOG,9228
Hotel Sogo,S18,2022,Q1,AFBOG,103
Hotel Sogo,S18,2022,Q1,%FBOG,0.44
Hotel Sogo,S18,2022,Q1,ARPS/G,807
Hotel Sogo,S18,2022,Q1,AFBPS/FBOG,389
Hotel Sogo,S18,2022,Q1,AFPS/G,171
Hotel Sogo,S18,2022,Q1,SPR,1356
Hotel Sogo,S18,2022,Q1,APS/G,978
Hotel Sogo,S18,2022,Q1,HPR,11
Hotel Sogo,S18,2022,Q1,ALOS,8
Hotel Sogo,S18,2022,Q1,Occupancy,0.46
Hotel Sogo,S18,2022,Q1,NOD,90
Hotel Sogo,S18,2022,Q1,Actual Hours,167198
Hotel Sogo,S18,2022,Q1,Paid Hours,198111
Hotel Sogo,S18,2022,Q1,Room,16908837
Hotel Sogo,S18,2022,Q1,F&B - Rooms,3588505
Hotel Sogo,S18,2022,Q1,F&B - Function,-
Hotel Sogo,S18,2022,Q1,F&B - Outlet,-
Hotel Sogo,S18,2022,Q1,Total Sales,20497342
Hotel Sogo,S18,2022,Q1,Average DRS,545446
Hotel Sogo,S18,2022,Q1,Average DFS,115758
Hotel Sogo,S18,2022,Q1,ADS,227748
Hotel Sogo,S18,2022,Q1,Quarterly Weighted,39
Hotel Sogo,S18,2022,Q2,ANOR,168
Hotel Sogo,S18,2022,Q2,TNOG,25383
Hotel Sogo,S18,2022,Q2,ANOG,279
Hotel Sogo,S18,2022,Q2,TOR,2
Hotel Sogo,S18,2022,Q2,TFBOG,9614
Hotel Sogo,S18,2022,Q2,AFBOG,106
Hotel Sogo,S18,2022,Q2,%FBOG,0.38
Hotel Sogo,S18,2022,Q2,ARPS/G,747
Hotel Sogo,S18,2022,Q2,AFBPS/FBOG,351
Hotel Sogo,S18,2022,Q2,AFPS/G,133
Hotel Sogo,S18,2022,Q2,SPR,1462
Hotel Sogo,S18,2022,Q2,APS/G,881
Hotel Sogo,S18,2022,Q2,HPR,11
Hotel Sogo,S18,2022,Q2,ALOS,7
Hotel Sogo,S18,2022,Q2,Occupancy,0.46
Hotel Sogo,S18,2022,Q2,NOD,91
Hotel Sogo,S18,2022,Q2,Actual Hours,167233
Hotel Sogo,S18,2022,Q2,Paid Hours,191605
Hotel Sogo,S18,2022,Q2,Room,18972158
Hotel Sogo,S18,2022,Q2,F&B - Rooms,3378066
Hotel Sogo,S18,2022,Q2,F&B - Function,-
Hotel Sogo,S18,2022,Q2,F&B - Outlet,-
Hotel Sogo,S18,2022,Q2,Total Sales,22350224
Hotel Sogo,S18,2022,Q2,Average DRS,677577
Hotel Sogo,S18,2022,Q2,Average DFS,120645
Hotel Sogo,S18,2022,Q2,ADS,245607
Hotel Sogo,S18,2022,Q2,Quarterly Weighted,33
Hotel Sogo,S18,2022,Q3,ANOR,168
Hotel Sogo,S18,2022,Q3,TNOG,26706
Hotel Sogo,S18,2022,Q3,ANOG,290
Hotel Sogo,S18,2022,Q3,TOR,2
Hotel Sogo,S18,2022,Q3,TFBOG,10387
Hotel Sogo,S18,2022,Q3,AFBOG,113
Hotel Sogo,S18,2022,Q3,%FBOG,0.39
Hotel Sogo,S18,2022,Q3,ARPS/G,736
Hotel Sogo,S18,2022,Q3,AFBPS/FBOG,349
Hotel Sogo,S18,2022,Q3,AFPS/G,136
Hotel Sogo,S18,2022,Q3,SPR,1506
Hotel Sogo,S18,2022,Q3,APS/G,871
Hotel Sogo,S18,2022,Q3,HPR,11
Hotel Sogo,S18,2022,Q3,ALOS,6
Hotel Sogo,S18,2022,Q3,Occupancy,0.46
Hotel Sogo,S18,2022,Q3,NOD,92
Hotel Sogo,S18,2022,Q3,Actual Hours,168850
Hotel Sogo,S18,2022,Q3,Paid Hours,193286
Hotel Sogo,S18,2022,Q3,Room,19646096
Hotel Sogo,S18,2022,Q3,F&B - Rooms,3626086
Hotel Sogo,S18,2022,Q3,F&B - Function,-
Hotel Sogo,S18,2022,Q3,F&B - Outlet,-
Hotel Sogo,S18,2022,Q3,Total Sales,23272182
Hotel Sogo,S18,2022,Q3,Average DRS,633745
Hotel Sogo,S18,2022,Q3,Average DFS,116971
Hotel Sogo,S18,2022,Q3,ADS,252959
Hotel Sogo,S18,2022,Q3,Quarterly Weighted,32
Hotel Sogo,S18,2022,Q4,ANOR,168
Hotel Sogo,S18,2022,Q4,TNOG,30214
Hotel Sogo,S18,2022,Q4,ANOG,328
Hotel Sogo,S18,2022,Q4,TOR,2
Hotel Sogo,S18,2022,Q4,TFBOG,11349
Hotel Sogo,S18,2022,Q4,AFBOG,123
Hotel Sogo,S18,2022,Q4,%FBOG,0.38
Hotel Sogo,S18,2022,Q4,ARPS/G,760
Hotel Sogo,S18,2022,Q4,AFBPS/FBOG,343
Hotel Sogo,S18,2022,Q4,AFPS/G,129
Hotel Sogo,S18,2022,Q4,SPR,1738
Hotel Sogo,S18,2022,Q4,APS/G,889
Hotel Sogo,S18,2022,Q4,HPR,13
Hotel Sogo,S18,2022,Q4,ALOS,6
Hotel Sogo,S18,2022,Q4,Occupancy,0.53
Hotel Sogo,S18,2022,Q4,NOD,92
Hotel Sogo,S18,2022,Q4,Actual Hours,195618
Hotel Sogo,S18,2022,Q4,Paid Hours,220277
Hotel Sogo,S18,2022,Q4,Room,22963172
Hotel Sogo,S18,2022,Q4,F&B - Rooms,3896104
Hotel Sogo,S18,2022,Q4,F&B - Function,-
Hotel Sogo,S18,2022,Q4,F&B - Outlet,-
Hotel Sogo,S18,2022,Q4,Total Sales,26859276
Hotel Sogo,S18,2022,Q4,Average DRS,765439
Hotel Sogo,S18,2022,Q4,Average DFS,129870
Hotel Sogo,S18,2022,Q4,ADS,291949
Hotel Sogo,S18,2022,Q4,Quarterly Weighted,28
Hotel Sogo,S19,2022,Q1,ANOR,171
Hotel Sogo,S19,2022,Q1,TNOG,15317
Hotel Sogo,S19,2022,Q1,ANOG,170
Hotel Sogo,S19,2022,Q1,TOR,1
Hotel Sogo,S19,2022,Q1,TFBOG,14979
Hotel Sogo,S19,2022,Q1,AFBOG,166
Hotel Sogo,S19,2022,Q1,%FBOG,0.98
Hotel Sogo,S19,2022,Q1,ARPS/G,1000
Hotel Sogo,S19,2022,Q1,AFBPS/FBOG,511
Hotel Sogo,S19,2022,Q1,AFPS/G,499
Hotel Sogo,S19,2022,Q1,SPR,1492
Hotel Sogo,S19,2022,Q1,APS/G,1499
Hotel Sogo,S19,2022,Q1,HPR,24
Hotel Sogo,S19,2022,Q1,ALOS,24
Hotel Sogo,S19,2022,Q1,Occupancy,1
Hotel Sogo,S19,2022,Q1,NOD,90
Hotel Sogo,S19,2022,Q1,Actual Hours,367547
Hotel Sogo,S19,2022,Q1,Paid Hours,367608
Hotel Sogo,S19,2022,Q1,Room,15317000
Hotel Sogo,S19,2022,Q1,F&B - Rooms,7650550
Hotel Sogo,S19,2022,Q1,F&B - Function,-
Hotel Sogo,S19,2022,Q1,F&B - Outlet,-
Hotel Sogo,S19,2022,Q1,Total Sales,22967550
Hotel Sogo,S19,2022,Q1,Average DRS,494097
Hotel Sogo,S19,2022,Q1,Average DFS,246792
Hotel Sogo,S19,2022,Q1,ADS,255195
Hotel Sogo,S19,2022,Q1,Quarterly Weighted,53
Hotel Sogo,S19,2022,Q2,ANOR,171
Hotel Sogo,S19,2022,Q2,TNOG,15220
Hotel Sogo,S19,2022,Q2,ANOG,167
Hotel Sogo,S19,2022,Q2,TOR,1
Hotel Sogo,S19,2022,Q2,TFBOG,5312
Hotel Sogo,S19,2022,Q2,AFBOG,58
Hotel Sogo,S19,2022,Q2,%FBOG,0.35
Hotel Sogo,S19,2022,Q2,ARPS/G,734
Hotel Sogo,S19,2022,Q2,AFBPS/FBOG,279
Hotel Sogo,S19,2022,Q2,AFPS/G,97
Hotel Sogo,S19,2022,Q2,SPR,814
Hotel Sogo,S19,2022,Q2,APS/G,832
Hotel Sogo,S19,2022,Q2,HPR,6
Hotel Sogo,S19,2022,Q2,ALOS,6
Hotel Sogo,S19,2022,Q2,Occupancy,0.25
Hotel Sogo,S19,2022,Q2,NOD,91
Hotel Sogo,S19,2022,Q2,Actual Hours,95010
Hotel Sogo,S19,2022,Q2,Paid Hours,110641
Hotel Sogo,S19,2022,Q2,Room,11176961
Hotel Sogo,S19,2022,Q2,F&B - Rooms,1482690
Hotel Sogo,S19,2022,Q2,F&B - Function,-
Hotel Sogo,S19,2022,Q2,F&B - Outlet,-
Hotel Sogo,S19,2022,Q2,Total Sales,12659651
Hotel Sogo,S19,2022,Q2,Average DRS,399177
Hotel Sogo,S19,2022,Q2,Average DFS,52953
Hotel Sogo,S19,2022,Q2,ADS,139117
Hotel Sogo,S19,2022,Q2,Quarterly Weighted,54
Hotel Sogo,S19,2022,Q3,ANOR,171
Hotel Sogo,S19,2022,Q3,TNOG,18727
Hotel Sogo,S19,2022,Q3,ANOG,204
Hotel Sogo,S19,2022,Q3,TOR,1
Hotel Sogo,S19,2022,Q3,TFBOG,6037
Hotel Sogo,S19,2022,Q3,AFBOG,66
Hotel Sogo,S19,2022,Q3,%FBOG,0.32
Hotel Sogo,S19,2022,Q3,ARPS/G,743
Hotel Sogo,S19,2022,Q3,AFBPS/FBOG,307
Hotel Sogo,S19,2022,Q3,AFPS/G,99
Hotel Sogo,S19,2022,Q3,SPR,1002
Hotel Sogo,S19,2022,Q3,APS/G,842
Hotel Sogo,S19,2022,Q3,HPR,7
Hotel Sogo,S19,2022,Q3,ALOS,6
Hotel Sogo,S19,2022,Q3,Occupancy,0.3
Hotel Sogo,S19,2022,Q3,NOD,92
Hotel Sogo,S19,2022,Q3,Actual Hours,112568
Hotel Sogo,S19,2022,Q3,Paid Hours,130880
Hotel Sogo,S19,2022,Q3,Room,13907240
Hotel Sogo,S19,2022,Q3,F&B - Rooms,1854970
Hotel Sogo,S19,2022,Q3,F&B - Function,-
Hotel Sogo,S19,2022,Q3,F&B - Outlet,-
Hotel Sogo,S19,2022,Q3,Total Sales,15762210
Hotel Sogo,S19,2022,Q3,Average DRS,448621
Hotel Sogo,S19,2022,Q3,Average DFS,59838
Hotel Sogo,S19,2022,Q3,ADS,171328
Hotel Sogo,S19,2022,Q3,Quarterly Weighted,45
Hotel Sogo,S19,2022,Q4,ANOR,171
Hotel Sogo,S19,2022,Q4,TNOG,21933
Hotel Sogo,S19,2022,Q4,ANOG,238
Hotel Sogo,S19,2022,Q4,TOR,1
Hotel Sogo,S19,2022,Q4,TFBOG,7352
Hotel Sogo,S19,2022,Q4,AFBOG,80
Hotel Sogo,S19,2022,Q4,%FBOG,0.34
Hotel Sogo,S19,2022,Q4,ARPS/G,763
Hotel Sogo,S19,2022,Q4,AFBPS/FBOG,329
Hotel Sogo,S19,2022,Q4,AFPS/G,110
Hotel Sogo,S19,2022,Q4,SPR,1217
Hotel Sogo,S19,2022,Q4,APS/G,873
Hotel Sogo,S19,2022,Q4,HPR,9
Hotel Sogo,S19,2022,Q4,ALOS,6
Hotel Sogo,S19,2022,Q4,Occupancy,0.36
Hotel Sogo,S19,2022,Q4,NOD,92
Hotel Sogo,S19,2022,Q4,Actual Hours,137256
Hotel Sogo,S19,2022,Q4,Paid Hours,158404
Hotel Sogo,S19,2022,Q4,Room,16735783
Hotel Sogo,S19,2022,Q4,F&B - Rooms,2416420
Hotel Sogo,S19,2022,Q4,F&B - Function,-
Hotel Sogo,S19,2022,Q4,F&B - Outlet,-
Hotel Sogo,S19,2022,Q4,Total Sales,19152203
Hotel Sogo,S19,2022,Q4,Average DRS,557859
Hotel Sogo,S19,2022,Q4,Average DFS,80547
Hotel Sogo,S19,2022,Q4,ADS,208176
Hotel Sogo,S19,2022,Q4,Quarterly Weighted,39
Hotel Sogo,S20,2022,Q1,ANOR,140
Hotel Sogo,S20,2022,Q1,TNOG,22419
Hotel Sogo,S20,2022,Q1,ANOG,249
Hotel Sogo,S20,2022,Q1,TOR,2
Hotel Sogo,S20,2022,Q1,TFBOG,9713
Hotel Sogo,S20,2022,Q1,AFBOG,108
Hotel Sogo,S20,2022,Q1,%FBOG,0.43
Hotel Sogo,S20,2022,Q1,ARPS/G,686
Hotel Sogo,S20,2022,Q1,AFBPS/FBOG,267
Hotel Sogo,S20,2022,Q1,AFPS/G,116
Hotel Sogo,S20,2022,Q1,SPR,1427
Hotel Sogo,S20,2022,Q1,APS/G,802
Hotel Sogo,S20,2022,Q1,HPR,10
Hotel Sogo,S20,2022,Q1,ALOS,6
Hotel Sogo,S20,2022,Q1,Occupancy,0.43
Hotel Sogo,S20,2022,Q1,NOD,90
Hotel Sogo,S20,2022,Q1,Actual Hours,130142
Hotel Sogo,S20,2022,Q1,Paid Hours,156949
Hotel Sogo,S20,2022,Q1,Room,15390069
Hotel Sogo,S20,2022,Q1,F&B - Rooms,2589512
Hotel Sogo,S20,2022,Q1,F&B - Function,-
Hotel Sogo,S20,2022,Q1,F&B - Outlet,-
Hotel Sogo,S20,2022,Q1,Total Sales,17979581
Hotel Sogo,S20,2022,Q1,Average DRS,496454
Hotel Sogo,S20,2022,Q1,Average DFS,83533
Hotel Sogo,S20,2022,Q1,ADS,199773
Hotel Sogo,S20,2022,Q1,Quarterly Weighted,36
Hotel Sogo,S20,2022,Q2,ANOR,140
Hotel Sogo,S20,2022,Q2,TNOG,28275
Hotel Sogo,S20,2022,Q2,ANOG,311
Hotel Sogo,S20,2022,Q2,TOR,2
Hotel Sogo,S20,2022,Q2,TFBOG,11855
Hotel Sogo,S20,2022,Q2,AFBOG,130
Hotel Sogo,S20,2022,Q2,%FBOG,0.42
Hotel Sogo,S20,2022,Q2,ARPS/G,681
Hotel Sogo,S20,2022,Q2,AFBPS/FBOG,292
Hotel Sogo,S20,2022,Q2,AFPS/G,123
Hotel Sogo,S20,2022,Q2,SPR,1784
Hotel Sogo,S20,2022,Q2,APS/G,804
Hotel Sogo,S20,2022,Q2,HPR,13
Hotel Sogo,S20,2022,Q2,ALOS,6
Hotel Sogo,S20,2022,Q2,Occupancy,0.54
Hotel Sogo,S20,2022,Q2,NOD,91
Hotel Sogo,S20,2022,Q2,Actual Hours,164414
Hotel Sogo,S20,2022,Q2,Paid Hours,192087
Hotel Sogo,S20,2022,Q2,Room,19260570
Hotel Sogo,S20,2022,Q2,F&B - Rooms,3465203
Hotel Sogo,S20,2022,Q2,F&B - Function,-
Hotel Sogo,S20,2022,Q2,F&B - Outlet,-
Hotel Sogo,S20,2022,Q2,Total Sales,22725773
Hotel Sogo,S20,2022,Q2,Average DRS,687878
Hotel Sogo,S20,2022,Q2,Average DFS,123757
Hotel Sogo,S20,2022,Q2,ADS,249734
Hotel Sogo,S20,2022,Q2,Quarterly Weighted,29
Hotel Sogo,S20,2022,Q3,ANOR,140
Hotel Sogo,S20,2022,Q3,TNOG,29835
Hotel Sogo,S20,2022,Q3,ANOG,324
